"administrative_area_level_1","administrative_area_level_2","parseDate","uniloc.x","precipitation","year","TOTAL_A_KM","WATER_A_KM","LAND_A_KM","ISOALPHA","COUNTRYNM","un_wpp_pop_est_li","un_wpp_pop_dens_li","uniloc.y","Maize(white)-Retail_li","Wheat-Wholesale_li"
"Oromia","East Shewa","2015-01","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",7.54641987309091,"2015","10053.51","550.7608","9502.751","ETH","Ethiopia","1877354","197.559","Ethiopia-Oromia-Ziway",NA,"950"
"Oromia","East Shewa","2015-01","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",7.54641987309091,"2015","10053.51","550.7608","9502.751","ETH","Ethiopia","1877354","197.559","Ethiopia-Oromia-Nazareth",NA,"919.3333"
"Oromia","East Shewa","2015-01","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2015","29.88484","0","29.88484","ETH","Ethiopia","304802","10199.218","Ethiopia-Oromia-Shashemene",NA,"985.8522"
"Oromia","East Shewa","2015-01","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2015","29.88484","0","29.88484","ETH","Ethiopia","304802","10199.218","Ethiopia-Oromia-Merti","6",NA
"Oromia","East Shewa","2015-01","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2015","29.88484","0","29.88484","ETH","Ethiopia","304802","10199.218","Ethiopia-Oromia-Wolenchiti","5.22",NA
"Oromia","East Shewa","2015-01","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2015","29.88484","0","29.88484","ETH","Ethiopia","304802","10199.218","Ethiopia-Oromia-Ziway",NA,"950"
"Oromia","East Shewa","2015-01","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2015","29.88484","0","29.88484","ETH","Ethiopia","304802","10199.218","Ethiopia-Oromia-Nazareth",NA,"919.3333"
"Oromia","East Shewa","2015-02","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2015","29.88484","0","29.88484","ETH","Ethiopia","305537.833333333","10223.8403","Ethiopia-Oromia-Shashemene",NA,"989.424177777778"
"Oromia","East Shewa","2015-02","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",4.00902144309091,"2015","10053.51","550.7608","9502.751","ETH","Ethiopia","1881886.21666667","198.035938333333","Ethiopia-Oromia-Shashemene",NA,"989.424177777778"
"Oromia","East Shewa","2015-03","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2015","29.88484","0","29.88484","ETH","Ethiopia","306273.666666667","10248.4626","Ethiopia-Oromia-Shashemene",NA,"992.996155555556"
"Oromia","East Shewa","2015-03","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",24.8438431336364,"2015","10053.51","550.7608","9502.751","ETH","Ethiopia","1886418.43333333","198.512876666667","Ethiopia-Oromia-Shashemene",NA,"992.996155555556"
"Oromia","East Shewa","2015-04","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2015","29.88484","0","29.88484","ETH","Ethiopia","307009.5","10273.0849","Ethiopia-Oromia-Shashemene",NA,"996.568133333333"
"Oromia","East Shewa","2015-04","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",12.3268207720909,"2015","10053.51","550.7608","9502.751","ETH","Ethiopia","1890950.65","198.989815","Ethiopia-Oromia-Shashemene",NA,"996.568133333333"
"Oromia","East Shewa","2015-05","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2015","29.88484","0","29.88484","ETH","Ethiopia","307745.333333333","10297.7072","Ethiopia-Oromia-Shashemene",NA,"1000.14011111111"
"Oromia","East Shewa","2015-05","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",97.0344620045455,"2015","10053.51","550.7608","9502.751","ETH","Ethiopia","1895482.86666667","199.466753333333","Ethiopia-Oromia-Shashemene",NA,"1000.14011111111"
"Oromia","East Shewa","2015-06","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",99.3033212445455,"2015","10053.51","550.7608","9502.751","ETH","Ethiopia","1900015.08333333","199.943691666667","Ethiopia-Oromia-Shashemene",NA,"1003.71208888889"
"Oromia","East Shewa","2015-06","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2015","29.88484","0","29.88484","ETH","Ethiopia","308481.166666667","10322.3295","Ethiopia-Oromia-Shashemene",NA,"1003.71208888889"
"Oromia","East Shewa","2015-07","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2015","29.88484","0","29.88484","ETH","Ethiopia","309217","10346.9518","Ethiopia-Oromia-Shashemene",NA,"1007.28406666667"
"Oromia","East Shewa","2015-07","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",148.692430936364,"2015","10053.51","550.7608","9502.751","ETH","Ethiopia","1904547.3","200.42063","Ethiopia-Oromia-Shashemene",NA,"1007.28406666667"
"Oromia","East Shewa","2015-08","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2015","29.88484","0","29.88484","ETH","Ethiopia","309952.833333333","10371.5741","Ethiopia-Oromia-Shashemene",NA,"1010.85604444444"
"Oromia","East Shewa","2015-08","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",185.9196504,"2015","10053.51","550.7608","9502.751","ETH","Ethiopia","1909079.51666667","200.897568333333","Ethiopia-Oromia-Shashemene",NA,"1010.85604444444"
"Oromia","East Shewa","2015-09","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",104.552015195455,"2015","10053.51","550.7608","9502.751","ETH","Ethiopia","1913611.73333333","201.374506666667","Ethiopia-Oromia-Shashemene",NA,"1014.42802222222"
"Oromia","East Shewa","2015-09","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2015","29.88484","0","29.88484","ETH","Ethiopia","310688.666666667","10396.1964","Ethiopia-Oromia-Shashemene",NA,"1014.42802222222"
"Oromia","East Shewa","2015-10","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2015","29.88484","0","29.88484","ETH","Ethiopia","311424.5","10420.8187","Ethiopia-Oromia-Shashemene",NA,"1018"
"Oromia","East Shewa","2015-10","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",11.1055523106364,"2015","10053.51","550.7608","9502.751","ETH","Ethiopia","1918143.95","201.851445","Ethiopia-Oromia-Shashemene",NA,"1018"
"Oromia","East Shewa","2015-11","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2015","29.88484","0","29.88484","ETH","Ethiopia","312160.333333333","10445.441","Ethiopia-Oromia-Shashemene",NA,"940"
"Oromia","East Shewa","2015-11","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",7.43533909272727,"2015","10053.51","550.7608","9502.751","ETH","Ethiopia","1922676.16666667","202.328383333333","Ethiopia-Oromia-Shashemene",NA,"940"
"Oromia","East Shewa","2015-12","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",5.927955878,"2015","10053.51","550.7608","9502.751","ETH","Ethiopia","1927208.38333333","202.805321666667","Ethiopia-Oromia-Shashemene",NA,"903"
"Oromia","East Shewa","2015-12","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2015","29.88484","0","29.88484","ETH","Ethiopia","312896.166666667","10470.0633","Ethiopia-Oromia-Shashemene",NA,"903"
"Oromia","East Shewa","2016-01","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2016","29.88484","0","29.88484","ETH","Ethiopia","313632","10494.6856","Ethiopia-Oromia-Shashemene",NA,"851.7689"
"Oromia","East Shewa","2016-01","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",31.1016236663636,"2016","10053.51","550.7608","9502.751","ETH","Ethiopia","1931740.6","203.28226","Ethiopia-Oromia-Shashemene",NA,"851.7689"
"Oromia","East Shewa","2016-02","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",20.8562708427273,"2016","10053.51","550.7608","9502.751","ETH","Ethiopia","1936272.81666667","203.759198333333","Ethiopia-Oromia-Shashemene",NA,"842.683466666667"
"Oromia","East Shewa","2016-02","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2016","29.88484","0","29.88484","ETH","Ethiopia","314367.833333333","10519.3079","Ethiopia-Oromia-Shashemene",NA,"842.683466666667"
"Oromia","East Shewa","2016-03","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2016","29.88484","0","29.88484","ETH","Ethiopia","315103.666666667","10543.9302","Ethiopia-Oromia-Shashemene",NA,"833.598033333333"
"Oromia","East Shewa","2016-03","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",33.6323994454545,"2016","10053.51","550.7608","9502.751","ETH","Ethiopia","1940805.03333333","204.236136666667","Ethiopia-Oromia-Shashemene",NA,"833.598033333333"
"Oromia","East Shewa","2016-04","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",147.701018727273,"2016","10053.51","550.7608","9502.751","ETH","Ethiopia","1945337.25","204.713075","Ethiopia-Oromia-Shashemene",NA,"824.5126"
"Oromia","East Shewa","2016-04","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2016","29.88484","0","29.88484","ETH","Ethiopia","315839.5","10568.5525","Ethiopia-Oromia-Shashemene",NA,"824.5126"
"Oromia","East Shewa","2016-05","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",152.989698863636,"2016","10053.51","550.7608","9502.751","ETH","Ethiopia","1949869.46666667","205.190013333333","Ethiopia-Oromia-Shashemene",NA,"815.427166666667"
"Oromia","East Shewa","2016-05","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2016","29.88484","0","29.88484","ETH","Ethiopia","316575.333333333","10593.1748","Ethiopia-Oromia-Shashemene",NA,"815.427166666667"
"Oromia","East Shewa","2016-06","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",99.1362730472727,"2016","10053.51","550.7608","9502.751","ETH","Ethiopia","1954401.68333333","205.666951666667","Ethiopia-Oromia-Shashemene",NA,"806.341733333333"
"Oromia","East Shewa","2016-06","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2016","29.88484","0","29.88484","ETH","Ethiopia","317311.166666667","10617.7971","Ethiopia-Oromia-Shashemene",NA,"806.341733333333"
"Oromia","East Shewa","2016-07","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",266.845563963636,"2016","10053.51","550.7608","9502.751","ETH","Ethiopia","1958933.9","206.14389","Ethiopia-Oromia-Shashemene",NA,"797.2563"
"Oromia","East Shewa","2016-07","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2016","29.88484","0","29.88484","ETH","Ethiopia","318047","10642.4194","Ethiopia-Oromia-Shashemene",NA,"797.2563"
"Oromia","East Shewa","2016-08","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2016","29.88484","0","29.88484","ETH","Ethiopia","318782.833333333","10667.0417","Ethiopia-Oromia-Shashemene",NA,"788.170866666667"
"Oromia","East Shewa","2016-08","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",148.683600472727,"2016","10053.51","550.7608","9502.751","ETH","Ethiopia","1963466.11666667","206.620828333333","Ethiopia-Oromia-Shashemene",NA,"788.170866666667"
"Oromia","East Shewa","2016-09","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",119.780325239091,"2016","10053.51","550.7608","9502.751","ETH","Ethiopia","1967998.33333333","207.097766666667","Ethiopia-Oromia-Shashemene",NA,"779.085433333333"
"Oromia","East Shewa","2016-09","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2016","29.88484","0","29.88484","ETH","Ethiopia","319518.666666667","10691.664","Ethiopia-Oromia-Shashemene",NA,"779.085433333333"
"Oromia","East Shewa","2016-10","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2016","29.88484","0","29.88484","ETH","Ethiopia","320254.5","10716.2863","Ethiopia-Oromia-Shashemene",NA,"770"
"Oromia","East Shewa","2016-10","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",30.2340797918182,"2016","10053.51","550.7608","9502.751","ETH","Ethiopia","1972530.55","207.574705","Ethiopia-Oromia-Shashemene",NA,"770"
"Oromia","East Shewa","2016-11","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2016","29.88484","0","29.88484","ETH","Ethiopia","320990.333333333","10740.9086","Ethiopia-Oromia-Shashemene",NA,"673.33"
"Oromia","East Shewa","2016-11","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",14.7913473326364,"2016","10053.51","550.7608","9502.751","ETH","Ethiopia","1977062.76666667","208.051643333333","Ethiopia-Oromia-Shashemene",NA,"673.33"
"Oromia","East Shewa","2016-12","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2016","29.88484","0","29.88484","ETH","Ethiopia","321726.166666667","10765.5309","Ethiopia-Oromia-Shashemene",NA,"642.5"
"Oromia","East Shewa","2016-12","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",4.91701550418182,"2016","10053.51","550.7608","9502.751","ETH","Ethiopia","1981594.98333333","208.528581666667","Ethiopia-Oromia-Shashemene",NA,"642.5"
"Oromia","East Shewa","2017-01","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",5.50536816790909,"2017","10053.51","550.7608","9502.751","ETH","Ethiopia","1986127.2","209.00552","Ethiopia-Oromia-Shashemene",NA,"826.1022"
"Oromia","East Shewa","2017-01","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2017","29.88484","0","29.88484","ETH","Ethiopia","322462","10790.1532","Ethiopia-Oromia-Shashemene",NA,"826.1022"
"Oromia","East Shewa","2017-02","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",58.2173572409091,"2017","10053.51","550.7608","9502.751","ETH","Ethiopia","1990659.41666667","209.482458333333","Ethiopia-Oromia-Shashemene",NA,"847.090844444444"
"Oromia","East Shewa","2017-02","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2017","29.88484","0","29.88484","ETH","Ethiopia","323197.833333333","10814.7755","Ethiopia-Oromia-Shashemene",NA,"847.090844444444"
"Oromia","East Shewa","2017-03","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2017","29.88484","0","29.88484","ETH","Ethiopia","323933.666666667","10839.3978","Ethiopia-Oromia-Shashemene",NA,"868.079488888889"
"Oromia","East Shewa","2017-03","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",93.7353198436364,"2017","10053.51","550.7608","9502.751","ETH","Ethiopia","1995191.63333333","209.959396666667","Ethiopia-Oromia-Shashemene",NA,"868.079488888889"
"Oromia","East Shewa","2017-04","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",32.3430398945455,"2017","10053.51","550.7608","9502.751","ETH","Ethiopia","1999723.85","210.436335","Ethiopia-Oromia-Shashemene",NA,"889.068133333333"
"Oromia","East Shewa","2017-04","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2017","29.88484","0","29.88484","ETH","Ethiopia","324669.5","10864.0201","Ethiopia-Oromia-Shashemene",NA,"889.068133333333"
"Oromia","East Shewa","2017-05","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",152.591071181818,"2017","10053.51","550.7608","9502.751","ETH","Ethiopia","2004256.06666667","210.913273333333","Ethiopia-Oromia-Shashemene",NA,"910.056777777778"
"Oromia","East Shewa","2017-05","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2017","29.88484","0","29.88484","ETH","Ethiopia","325405.333333333","10888.6424","Ethiopia-Oromia-Shashemene",NA,"910.056777777778"
"Oromia","East Shewa","2017-06","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",50.9797193736364,"2017","10053.51","550.7608","9502.751","ETH","Ethiopia","2008788.28333333","211.390211666667","Ethiopia-Oromia-Shashemene",NA,"931.045422222222"
"Oromia","East Shewa","2017-06","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2017","29.88484","0","29.88484","ETH","Ethiopia","326141.166666667","10913.2647","Ethiopia-Oromia-Shashemene",NA,"931.045422222222"
"Oromia","East Shewa","2017-07","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2017","29.88484","0","29.88484","ETH","Ethiopia","326877","10937.887","Ethiopia-Oromia-Shashemene",NA,"952.034066666667"
"Oromia","East Shewa","2017-07","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",201.534228154545,"2017","10053.51","550.7608","9502.751","ETH","Ethiopia","2013320.5","211.86715","Ethiopia-Oromia-Shashemene",NA,"952.034066666667"
"Oromia","East Shewa","2017-08","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2017","29.88484","0","29.88484","ETH","Ethiopia","327612.833333333","10962.5093","Ethiopia-Oromia-Shashemene",NA,"973.022711111111"
"Oromia","East Shewa","2017-08","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",212.664145190909,"2017","10053.51","550.7608","9502.751","ETH","Ethiopia","2017852.71666667","212.344088333333","Ethiopia-Oromia-Shashemene",NA,"973.022711111111"
"Oromia","East Shewa","2017-09","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",261.113253145455,"2017","10053.51","550.7608","9502.751","ETH","Ethiopia","2022384.93333333","212.821026666667","Ethiopia-Oromia-Shashemene",NA,"994.011355555556"
"Oromia","East Shewa","2017-09","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2017","29.88484","0","29.88484","ETH","Ethiopia","328348.666666667","10987.1316","Ethiopia-Oromia-Shashemene",NA,"994.011355555556"
"Oromia","East Shewa","2017-10","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",34.1489187054545,"2017","10053.51","550.7608","9502.751","ETH","Ethiopia","2026917.15","213.297965","Ethiopia-Oromia-Shashemene",NA,"1015"
"Oromia","East Shewa","2017-10","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2017","29.88484","0","29.88484","ETH","Ethiopia","329084.5","11011.7539","Ethiopia-Oromia-Shashemene",NA,"1015"
"Oromia","East Shewa","2017-11","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",4.16743825972727,"2017","10053.51","550.7608","9502.751","ETH","Ethiopia","2031449.36666667","213.774903333333","Ethiopia-Oromia-Shashemene",NA,"947.5"
"Oromia","East Shewa","2017-11","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2017","29.88484","0","29.88484","ETH","Ethiopia","329820.333333333","11036.3762","Ethiopia-Oromia-Shashemene",NA,"947.5"
"Oromia","East Shewa","2017-12","Ethiopia-OROMIA REGION-ADAMA SPECIAL ZONE",NA,"2017","29.88484","0","29.88484","ETH","Ethiopia","330556.166666667","11060.9985","Ethiopia-Oromia-Shashemene",NA,"960"
"Oromia","East Shewa","2017-12","Ethiopia-OROMIA REGION-EAST SHEWA ZONE",10.205262923,"2017","10053.51","550.7608","9502.751","ETH","Ethiopia","2035981.58333333","214.251841666667","Ethiopia-Oromia-Shashemene",NA,"960"
"Oromia","East Welega","2011-01","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",24.80497648125,"2011","14026.85","0","14026.85","ETH","Ethiopia","1500292.4","106.958634",NA,NA,NA
"Oromia","East Welega","2011-02","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",4.145698401,"2011","14026.85","0","14026.85","ETH","Ethiopia","1504028.93333333","107.2250185",NA,NA,NA
"Oromia","East Welega","2011-03","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",25.4714798325,"2011","14026.85","0","14026.85","ETH","Ethiopia","1507765.46666667","107.491403",NA,NA,NA
"Oromia","East Welega","2011-04","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",67.457101878125,"2011","14026.85","0","14026.85","ETH","Ethiopia","1511502","107.7577875",NA,NA,NA
"Oromia","East Welega","2011-05","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",204.0789728125,"2011","14026.85","0","14026.85","ETH","Ethiopia","1515238.53333333","108.024172",NA,NA,NA
"Oromia","East Welega","2011-06","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",295.58091708125,"2011","14026.85","0","14026.85","ETH","Ethiopia","1518975.06666667","108.2905565",NA,NA,NA
"Oromia","East Welega","2011-07","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",238.43944506875,"2011","14026.85","0","14026.85","ETH","Ethiopia","1522711.6","108.556941",NA,NA,NA
"Oromia","East Welega","2011-08","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",273.5447781,"2011","14026.85","0","14026.85","ETH","Ethiopia","1526448.13333333","108.8233255",NA,NA,NA
"Oromia","East Welega","2011-09","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",278.359709375,"2011","14026.85","0","14026.85","ETH","Ethiopia","1530184.66666667","109.08971",NA,NA,NA
"Oromia","East Welega","2011-10","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",50.5860065775,"2011","14026.85","0","14026.85","ETH","Ethiopia","1533921.2","109.3560945",NA,NA,NA
"Oromia","East Welega","2011-11","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",55.432604463125,"2011","14026.85","0","14026.85","ETH","Ethiopia","1537657.73333333","109.622479",NA,NA,NA
"Oromia","East Welega","2011-12","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",6.3004305148125,"2011","14026.85","0","14026.85","ETH","Ethiopia","1541394.26666667","109.8888635",NA,NA,NA
"Oromia","East Welega","2012-01","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",12.8850414638125,"2012","14026.85","0","14026.85","ETH","Ethiopia","1545130.8","110.155248",NA,NA,NA
"Oromia","East Welega","2012-02","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",1.616190832625,"2012","14026.85","0","14026.85","ETH","Ethiopia","1548867.33333333","110.4216325",NA,NA,NA
"Oromia","East Welega","2012-03","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",80.31975520625,"2012","14026.85","0","14026.85","ETH","Ethiopia","1552603.86666667","110.688017",NA,NA,NA
"Oromia","East Welega","2012-04","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",38.158498353125,"2012","14026.85","0","14026.85","ETH","Ethiopia","1556340.4","110.9544015",NA,NA,NA
"Oromia","East Welega","2012-05","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",176.259067725,"2012","14026.85","0","14026.85","ETH","Ethiopia","1560076.93333333","111.220786",NA,NA,NA
"Oromia","East Welega","2012-06","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",225.469584125,"2012","14026.85","0","14026.85","ETH","Ethiopia","1563813.46666667","111.4871705",NA,NA,NA
"Oromia","East Welega","2012-07","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",237.67499335625,"2012","14026.85","0","14026.85","ETH","Ethiopia","1567550","111.753555",NA,NA,NA
"Oromia","East Welega","2012-08","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",318.78100360625,"2012","14026.85","0","14026.85","ETH","Ethiopia","1571286.53333333","112.0199395",NA,NA,NA
"Oromia","East Welega","2012-09","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",249.97546790625,"2012","14026.85","0","14026.85","ETH","Ethiopia","1575023.06666667","112.286324",NA,NA,NA
"Oromia","East Welega","2012-10","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",45.116509819375,"2012","14026.85","0","14026.85","ETH","Ethiopia","1578759.6","112.5527085",NA,NA,NA
"Oromia","East Welega","2012-11","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",31.41608312875,"2012","14026.85","0","14026.85","ETH","Ethiopia","1582496.13333333","112.819093",NA,NA,NA
"Oromia","East Welega","2012-12","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",16.9852305293125,"2012","14026.85","0","14026.85","ETH","Ethiopia","1586232.66666667","113.0854775",NA,NA,NA
"Oromia","East Welega","2013-01","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",8.6583247970625,"2013","14026.85","0","14026.85","ETH","Ethiopia","1589969.2","113.351862",NA,NA,NA
"Oromia","East Welega","2013-02","Ethiopia-OROMIA REGION-EAST WELLEGA ZONE",4.5286037043125,"2013","14026.85","0","14026.85","ETH","Ethiopia","1593705.73333333","113.6182465",NA,NA,NA
