"d3mIndex","time","woreda_wikidata","woreda_label","zone_wikidata","zone_label","region_wikidata","region_label","country_wikidata","country_label","Prices_of_Domestic_sheep__retail_","Prices_of_Gasoline__retail_","Prices_of_Maize__retail_","Prices_of_Maize__wholesale_","Cholera_AWD_Cases_ratio_per_1000","Dysentery_total_Cases_ratio_per_1000","Malnutrition_total_Cases_ratio_per_1000","Total_Malaria_Confirmed_and_Clinical_ratio_per_1000","Typhoid_fever_OutP_Cases_ratio_per_1000","precipitation_height","X2_year_flood_flood_duration_in_a_month","Total_Population","Unemployment_rate"
542,"2017-05-01","Q3195526","Kersana Malima","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",934.063020635846,18.54,8.77472531172942,645.563762964501,0,0.25921127,0.061716963,0.25921127,0.09874714,159.0599813,0,81015,1.68230816166429
543,"2017-05-01","Q3479998","Seru","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",950.385158618917,18.54,8.62791179087681,641.508247550979,0,0.31296292,0.3964197,0,0.7928394,175.1345274,0,47929,1.01153653235245
544,"2017-05-01","Q7521774","Sinana","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",996.772210900923,18.54,8.60751183959693,639.551329181126,0,0.04216065,0.0843213,0,0.059024908,153.4649179,0,118594,0.959264126149803
545,"2017-05-01","Q3434318","Robe","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",958.685508011737,18.54,8.65801734086801,639.860359753308,0,0.17553416,0.15132256,0.036317416,0.5931844,154.0954332,0,165210,1.58333880822548
546,"2017-05-01","Q304246","Sigmo","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",972.662831910962,18.54,8.79830471228011,648.800752519185,0,0.37914485,0.09749439,0,0.29248318,251.0591794,6,92313,1.42123362207809
547,"2017-05-01","Q3566240","Wara Jarso","Q3478428","Semien Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",910.788241455618,18.54,8.86918220857387,663.491705712912,0,0,0.10606254,0.056566685,0.40303764,188.8831547,0,141426,1.11167256189995
548,"2017-05-01","Q3303887","Meda Welabu","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1068.93802067498,18.54,8.57071299637266,639.582684447995,0.09227741,0.09227741,0.39986876,0,0.09227741,109.2304592,1,97532,0.705677132889312
549,"2017-05-01","Q5618457","Guna","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",917.185810963322,18.54,8.69348630736256,643.324355658313,0,0.20952006,0.40594515,0,0.7987953,194.2126899,0,76365,2.01471058522546
550,"2017-05-01","Q3346443","Nunu Kumba","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",955.722487858036,18.54,8.82018776879519,652.137595510205,0,0,0.10806639,0.40138945,0.5094558,231.2186328,0,64775,0.760502913216805
551,"2017-05-01","Q5100089","Chinaksen","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",574.401837293226,18.54,8.58416888939408,648.364467779495,0,0.6432124,0.6202405,0,0.022971872,152.9801565,1,87063,3.44491189561612
552,"2017-05-01","Q2823862","Ada'a","Q1109846","Misraq Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",920.773787066548,18.54,8.76667593702577,646.042284484579,0,0.107427046,0.0076733604,0.046040162,0.38366804,140.9031916,0,130321,1.21414398906745
553,"2017-05-01","Q3100056","Gedeb Asasa","Q6872255","Mirab Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",986.756382487807,18.54,8.66176859943696,636.447300129488,0,0.1177056,0.0588528,0,1.8458378,164.1629243,0,186907,2.53446749304326
554,"2017-05-01","Q5644196","Hambela Wamena","Q5617057","Guji Zone","Q202107","Oromia Region","Q115","Ethiopia",1025.32585453681,18.54,8.63886379028065,638.446737166735,0,0.20005524,0.28579322,0,0.5144278,169.8221145,0,104971,0.582367525802918
555,"2017-05-01","Q5276575","Diksis","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",940.628713364118,18.54,8.69372154214837,640.961838640984,0,0.6500602,0.17980388,0,1.3277825,161.7688762,0,72301,1.2771948644028
556,"2017-05-01","Q2824689","Adola","Q5617057","Guji Zone","Q202107","Oromia Region","Q115","Ethiopia",1031.75991714381,18.54,8.62094006826357,638.158546824392,0,0.39078832,0.0545286,0.0272643,2.090263,165.7451782,0,110034,1.40435951603611
557,"2017-05-01","Q6520555","Leka Dulecha","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",955.036844138299,18.54,8.83149636876779,653.753772689433,0,0.13877903,0.13877903,1.7069819,0.8187962,212.5276436,0,72057,0.673085115446877
558,"2017-05-01","Q2866446","Aseko","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",900.118745419575,18.54,8.69983256301343,644.801329361003,0,0.03566673,0.07133346,0,0.04755564,185.2235573,0,84112,0.835732667465029
559,"2017-05-01","Q3021096","Dedo","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",979.653340336489,18.54,8.75719300166305,643.947623213723,0,0.0658677,0.12480197,0,0.08666803,242.3283156,0,288457,0.889389138652318
560,"2017-05-01","Q3120969","Gursum","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",588.746382508893,18.54,8.56796476597596,647.83870558306,0,0.20403999,0.5726283,0.1118929,0.032909676,173.4326173,1,151931,1.95669995027617
561,"2017-05-01","Q5559484","Gidami","Q6385564","Kelem Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",968.162990695668,18.54,8.8418900335775,652.597750352137,0,0.12804991,0.11640901,0.710095,1.4085491,179.4634734,0,85904,0.567041965199591
562,"2017-05-01","Q3552120","Uraga","Q5617057","Guji Zone","Q202107","Oromia Region","Q115","Ethiopia",1022.33778348116,18.54,8.64102113208391,638.069644615266,0,0.36881942,0.52202135,0.017022436,1.0951099,196.4983669,0,176238,0.764938708885878
563,"2017-05-01","Q16957182","Hurumu","Q768586","Illubabor Zone","Q202107","Oromia Region","Q115","Ethiopia",969.259390129012,18.54,8.81221859013719,650.384319419364,0,0.11718659,0,0,1.1249912,224.0817882,6,42667,2.3401854486582
564,"2017-05-01","Q3200537","Kurfa Chele","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",704.382405666158,18.54,8.63791503327474,648.084858687956,0,0,0.25553226,0.59624195,0,235.5969569,1,58701,2.34021137393055
565,"2017-05-01","Q3033676","Dodola","Q6872255","Mirab Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",999.364617876638,18.54,8.6481519574726,636.489257681125,0,0.010319279,0.025798196,0,0.24250305,195.8875442,0,193812,3.19716055397035
566,"2017-05-01","Q3306658","Merti","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",905.255629623468,18.54,8.71395802315075,644.820951835472,0,0.15485355,0.5198655,0.5862313,2.2121935,158.7589406,0,90408,2.01065942104713
567,"2017-05-01","Q3176850","Jeldu","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",927.047048537311,18.54,8.8335496267065,655.975289636836,0,0.06412913,0.03946408,0.02959806,0.15785632,230.8970021,0,202716,1.56506892626786
568,"2017-05-01","Q3041004","Dugda","Q1109846","Misraq Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",946.280085857251,18.54,8.73823001830284,641.070567811471,0,0.7314885,0.4347526,0.6900835,2.256573,167.361153,2,144910,3.72525861946298
569,"2017-05-01","Q3573095","Yubdo","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",961.687761030178,18.54,8.84127175379248,653.7461401872,0,0,0.025734726,0.20587781,1.0551238,228.1108246,0,38858,0.899918189255522
570,"2017-05-01","Q3343374","Nono","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",952.436412994456,18.54,8.79849310854539,648.735935264037,0,0.011869718,0.23739436,1.4955845,0.1305669,191.2667851,1,84248,1.06437922439539
571,"2017-05-01","Q3111360","Goro","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1016.34818200608,18.54,8.57837533875393,640.326973101424,0.18049239,0.68587106,0.8422978,0,0.6377398,171.9428604,3,83106,1.26499986456104
572,"2017-05-01","Q2376156","Setema","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",969.898254504108,18.54,8.79905408793117,648.88949555896,0,0.09687951,0.19375902,0.029063853,0.22282287,248.3252818,0,103221,0.508797964808141
573,"2017-05-01","Q3349300","Odo Shakiso","Q5617057","Guji Zone","Q202107","Oromia Region","Q115","Ethiopia",1035.45571330251,18.54,8.62053645121085,638.620580426123,0,0.043610565,0.3198108,0.3585758,0.101757996,119.660965,0,206372,2.63887328164213
574,"2017-05-01","Q6408249","Kiltu Kara","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",954.314766315127,18.54,8.86888901550768,656.84941175861,0,0,0,0.17374517,0,175.2071411,0,51800,1.47384470178241
575,"2017-05-01","Q2374856","Tole","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",937.524893184444,18.54,8.77949022032767,645.983550628789,0,0.5723825,0,0.19079417,0.23849273,161.223456,0,62895,0.717439293598234
576,"2017-05-01","Q3337870","Nejo","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",954.715181468461,18.54,8.86268233299485,656.552796416022,0,0.18333346,0.007638894,0.07638894,0.2520835,189.5830331,0,130909,1.75593292488256
577,"2017-05-01","Q5242290","Dawe Kachen","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1050.75397131977,18.54,8.55128862422255,640.764419302167,0,0.19449578,0.9400629,0,0,140.8783374,4,30849,1.48490142251061
578,"2017-05-01","Q3103930","Gerar Jarso","Q3478428","Semien Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",900.493761462206,18.54,8.8478624901679,659.578269849268,0,0,0.5793915,0.46054196,0,154.4678229,0,67312,1.35691318327974
579,"2017-05-01","Q2826421","Agarfa","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",981.078097303631,18.54,8.63769695244232,638.801083604835,0,0.25462738,0.15669376,0,0.19586721,134.5100466,0,102110,2.20279132335631
580,"2017-05-01","Q2842131","Ambo Zuria","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",935.249614869652,18.54,8.8214546444483,653.28464606524,0,0.20294079,0,0.036898326,0.3505341,210.5622664,2,108406,0.619286831919625
581,"2017-05-01","Q2864413","Arsi Negele","Q6872255","Mirab Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",973.730754858946,18.54,8.69950047414583,635.988406162934,0,0.14223713,0.19605657,0.15376985,0.19605657,179.419824,0,260129,4.36576970055891
582,"2017-05-01","Q2860849","Arero","Q1109855","Borena Zone","Q202107","Oromia Region","Q115","Ethiopia",1066.03061267842,18.54,8.59635164737541,640.478293165266,0,0.91426677,0.12467273,1.0181606,0.062336367,74.60259601,2,48126,1.30237374541979
583,"2017-05-01","Q5904664","Horo","Q5904662","Horo Gudru Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",935.290822415793,18.54,8.8634539781887,661.470384732117,0,0.41339394,0.013335289,0.106682315,1.0001467,250.1014023,0,74989,1.66140501929271
584,"2017-05-01","Q3529396","Tiro Afeta","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",966.177245161168,18.54,8.77450837840493,645.253879455048,0,0.22047196,0.060819853,0.0076024816,0.09883226,230.1535277,1,131536,1.16621186944525
585,"2017-05-01","Q3198528","Kombolcha","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",644.237225270967,18.54,8.63009762583283,648.573650482074,0.021416334,0,0.27841234,0.16419189,0,212.4021921,0,140080,1.3178341814193
586,"2017-05-01","Q3482960","Sibu Sire","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",947.47264422831,18.54,8.84026678196111,655.88428993359,0,0.43041047,0.01956411,0.11738467,0.5771413,236.5557572,0,102228,0.992589179434013
587,"2017-05-01","Q3176822","Jeju","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",921.777062269656,18.54,8.70961697270842,643.152561726051,0,0.15311098,0.19340333,0.19340333,0.70108706,156.1770691,0,124093,1.68309216762954
588,"2017-05-01","Q2391504","Tulo","Q1109889","Mirab Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",793.57307089931,18.54,8.69098724899573,648.499709132449,0,0.027139988,0.31889486,0,0,267.665962,0,147384,2.75330560648749
589,"2017-05-01","Q3178990","Jimma Rare","Q5904662","Horo Gudru Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",939.222321903504,18.54,8.83938254964453,656.543539689357,0,0.95358044,0.035984166,0.23389708,1.9611372,229.5600471,0,55580,1.47388135662229
590,"2017-05-01","Q3103838","Gera","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",976.10224720648,18.54,8.78458199479068,647.265668464641,0,0.18684104,0.07117754,0.32919613,0.1245607,252.4689482,1,112395,0.616870696250956
591,"2017-05-01","Q3178986","Jimma Arjo","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",957.178670048136,18.54,8.82263824225799,652.383307245167,0,0.13900311,0.16217029,0.60234684,1.0193561,213.2849407,0,86329,1.26669328719109
592,"2017-05-01","Q3529978","Tiyo","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",954.168612753401,18.54,8.70506624241157,639.084137644652,0,0.18441465,0.023051832,0.011525916,0.5762958,171.7859116,0,86761,1.20139799038882
593,"2017-05-01","Q6698715","Lude Hitosa","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",940.5466273954,18.54,8.70398481014328,640.945298872712,0,0.06533934,0.18668385,0.009334193,0.15868127,163.953174,0,107133,3.31467602694242
594,"2017-05-01","Q5526420","Gasera","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",978.909611824681,18.54,8.61867312707243,640.048658843858,0,0.17898236,0.06392227,0.012784454,0.11506009,151.7759165,0,78220,1.56141682897039
595,"2017-05-01","Q8050552","Yayu","Q768586","Illubabor Zone","Q202107","Oromia Region","Q115","Ethiopia",967.640200372504,18.54,8.81226346664458,650.470307038939,0,0.17029007,0,0.6811603,0.4162646,221.1725365,6,52851,2.55130134723395
